observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,UVA,Perú,Negra,Primera,E,180.0,Caja/10 Kg.,22.0,"Kg,"
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,UVA,Brasil,Blanca,Primera,,170.0,Caja/8Kg.,23.0,"Kg,"
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,UVA,Brasil,Blanca,Primera,E,170.0,Caja/8Kg.,23.0,"Kg,"
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Manzana,Primera,,70.0,Caja/20 Kg,7.0,Kg.
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Manzana,Primera,N,35.0,Caja/20 Kg,3.5,Kg.
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,,35.0,Caja/20 Kg,3.5,Kg.
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Manzana,Segunda,N,15.0,Caja/20 Kg,1.5,Kg.
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Pera,Primera,,60.0,Caja/20 Kg.,6.0,Kg.
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Pera,Primera,N,35.0,Caja/20 Kg.,3.5,Kg.
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Pera,Segunda,,30.0,Caja/20 Kg,3.0,Kg.
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,TOMATE,Santa Cruz,Pera,Segunda,N,15.0,Caja/20 Kg,1.5,Kg.
2013-01-10,cao-siprem,cao-2013-01-14,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,,20.0,@,3.0,3 Libras
2013-01-14,cao-siprem,cao-2013-01-14,Abasto,YUCA Norteña,Santa Cruz,Blanca,Primera,N,20.0,@,3.0,3 Libras
